Observer,Block,Contrast,State,Time,Duration
al,50,1,-2,1.515368,0.100041
al,50,1,-1,1.532042,3.30154
al,50,1,-2,1.565395,0.300148
al,50,1,1,1.58207,0.850398
al,50,1,-2,1.615419,0.066693
al,50,1,-1,1.63209,1.734139
al,50,1,-2,1.665437,0.150068
al,50,1,1,1.682113,2.501168
al,50,1,-2,1.715463,0.066699
al,50,1,-1,1.732137,2.384448
al,50,1,-2,1.765485,0.200089
al,50,1,1,1.782159,0.400189
al,50,1,-2,1.815514,0.116725
al,50,1,-1,1.832187,0.833714
al,50,1,-2,1.865532,0.050035
al,50,1,1,1.882206,2.01761
al,50,1,-2,1.915558,0.733666
al,50,1,-1,1.932229,3.718403
al,50,1,-2,1.965579,0.05002
al,50,1,1,1.98225,1.934236
al,50,1,-2,2.015604,0.050029
al,50,1,-1,2.03228,1.750822
al,50,1,1,2.065625,1.500683
al,50,1,-2,2.082297,0.250123
al,50,1,-1,2.115647,4.502102
al,50,1,-2,2.132323,0.216758
al,50,1,1,2.165669,2.10098
al,50,1,-2,2.182345,0.050029
al,50,1,-1,2.215696,4.101908
al,50,1,1,2.232377,2.017608
al,50,1,-2,2.26573,0.033349
jm,1,0.0625,-2,0.017561,1.863691
jm,1,0.0625,-1,0.030634,1.133871
jm,1,0.0625,1,0.063734,0.600287
jm,1,0.0625,-1,0.080462,0.75035
jm,1,0.0625,1,0.113753,1.067175
jm,1,0.0625,-1,0.130427,0.733679
jm,1,0.0625,1,0.163776,0.800379
jm,1,0.0625,-1,0.18045,0.550255
jm,1,0.0625,1,0.213801,1.050498
jm,1,0.0625,-1,0.230475,1.517388
jm,1,0.0625,1,0.26382100000000003,3.034763
jm,1,0.0625,-1,0.280562,1.267265
jm,1,0.0625,1,0.313852,2.934723
jm,1,0.0625,-1,0.330517,1.250587
jm,1,0.0625,1,0.363869,1.650785
jm,1,0.0625,-1,0.380555,0.817132
jm,1,0.0625,1,0.413894,2.28433
jm,1,0.0625,-1,0.430568,1.000478
jm,1,0.0625,1,0.463917,1.45068
jm,1,0.0625,-1,0.480651,0.800411
jm,1,0.0625,1,0.513945,1.717449
jm,1,0.0625,-1,0.530618,0.833723
jm,1,0.0625,1,0.563963,1.100611
jm,1,0.0625,-1,0.580639,0.81696
jm,1,0.0625,1,0.613988,1.183896
jm,1,0.0625,-1,0.630663,1.10052
jm,1,0.0625,1,0.664011,1.800849
jm,1,0.0625,-1,0.680684,1.000474
jm,1,0.0625,1,0.714041,1.000472
jm,1,0.0625,-1,0.730714,1.01715
jm,1,0.0625,1,0.764064,1.033827
jm,1,0.0625,-1,0.780733,1.417327
jm,1,0.0625,1,0.814083,1.233922
jm,1,0.0625,-1,0.830757,0.767027
jm,1,0.0625,1,0.864105,1.117189
jm,1,0.0625,-1,0.880781,0.650346
jm,1,0.0625,1,0.914129,1.083899
jm,1,0.0625,-1,0.930804,0.816959
jm,1,0.0625,1,0.964157,1.283944
jm,1,0.0625,-1,0.980832,0.767082
jm,1,0.0625,1,1.014179,1.133817
jm,1,0.0625,-1,1.030852,0.900426
jm,1,0.0625,1,1.064201,1.000473
jm,1,0.0625,-1,1.080875,0.800387
jm,1,0.0625,1,1.114225,0.950438
jm,1,0.0625,-1,1.1309,0.800379
jm,1,0.0625,1,1.164252,0.867082
jm,1,0.0625,-1,1.180927,0.783696
jm,1,0.0625,1,1.214271,1.050502
jm,1,0.0625,-1,1.230946,1.017147
jm,1,0.0625,1,1.264295,0.900425
jm,1,0.0625,-1,1.280967,1.133872
jm,1,0.0625,1,1.314319,1.050489
jm,1,0.0625,-1,1.330993,1.000475
jm,1,0.0625,1,1.364342,1.0505
jm,1,0.0625,-1,1.381022,1.167211
jm,1,0.0625,1,1.41437,2.401138
jm,1,0.0625,-1,1.431044,1.650777
jm,1,0.0625,1,1.464448,0.933776
jm,1,0.0625,-1,1.481061,1.10052
jm,1,0.0625,1,1.514413,0.800378
jm,1,0.0625,-1,1.531089,0.95045
jm,1,0.0625,1,1.564438,1.050495
jm,1,0.0625,-1,1.581111,0.850407
jm,1,0.0625,-2,1.614465,0.700326
jm,1,0.0625,-1,1.63114,0.900425
jm,1,0.0625,1,1.664487,1.700807
jm,1,0.0625,-1,1.68116,1.000469
jm,1,0.0625,1,1.714509,1.250597
jm,1,0.0625,-1,1.731184,1.100518
jm,1,0.0625,1,1.764543,1.200563
jm,1,0.0625,-1,1.781207,1.200646
jm,1,0.0625,1,1.814556,1.150469
jm,1,0.0625,-1,1.8312330000000001,3.851816
jm,1,0.0625,1,1.864633,0.950448
jm,1,0.0625,-1,1.881252,1.100521
jm,1,0.0625,1,1.914603,0.900425
jm,1,0.0625,-1,1.931276,1.217243
jm,1,0.0625,1,1.964647,1.050495
jm,1,0.0625,-1,1.981301,1.133873
jm,1,0.0625,1,2.01465,1.017143
jm,1,0.0625,-1,2.031324,0.81705
jm,1,0.0625,1,2.064678,0.883759
jm,1,0.0625,-1,2.081367,1.000468
jm,1,0.0625,1,2.114698,1.250589
jm,1,0.0625,-1,2.13137,1.067213
jm,1,0.0625,1,2.16472,0.850359
jm,1,0.0625,-1,2.181395,0.833774
jm,1,0.0625,1,2.214745,1.250546
jm,1,0.0625,-1,2.231419,2.100991
jm,1,0.0625,1,2.264769,1.217242
jm,1,0.0625,-1,2.281447,1.083852
jm,1,0.0625,1,2.314795,1.750825
jm,1,0.0625,-1,2.331465,0.900465
jm,1,0.0625,1,2.364818,1.450642
jm,1,0.0625,-1,2.381487,0.95045
jm,1,0.0625,1,2.414842,1.000474
jm,1,0.0625,-1,2.431512,2.85135
jm,1,0.0625,1,2.464862,3.518327
jm,2,0.0625,-2,0.017664,1.300561
jm,2,0.0625,1,0.034287,0.800381
jm,2,0.0625,-1,0.067635,0.566932
jm,2,0.0625,1,0.084314,0.9838
jm,2,0.0625,-1,0.117664,0.767026
jm,2,0.0625,1,0.134337,0.933774
jm,2,0.0625,-1,0.167682,0.450212
jm,2,0.0625,1,0.184356,1.300615
jm,2,0.0625,-1,0.217706,0.516917
jm,2,0.0625,-2,0.23438,0.500231
jm,2,0.0625,-1,0.267729,0.500235
jm,2,0.0625,1,0.284403,0.68369
jm,2,0.0625,-1,0.317759,1.000443
jm,2,0.0625,1,0.334448,1.350638
jm,2,0.0625,-2,0.36778,1.300792
jm,2,0.0625,1,0.384449,1.150366
jm,2,0.0625,-1,0.417799,1.150539
jm,2,0.0625,1,0.434475,4.285354
jm,2,0.0625,-1,0.467824,0.783716
jm,2,0.0625,1,0.4845,2.301077
jm,2,0.0625,-1,0.517848,0.700331
jm,2,0.0625,1,0.534527,1.400661
jm,2,0.0625,-1,0.567874,0.700334
jm,2,0.0625,1,0.584547,1.617425
jm,2,0.0625,-1,0.617952,0.700332
jm,2,0.0625,1,0.63457,2.15102
jm,2,0.0625,-1,0.667918,0.883752
jm,2,0.0625,1,0.684589,1.267259
jm,2,0.0625,-1,0.717943,0.900424
jm,2,0.0625,1,0.734617,1.033822
jm,2,0.0625,-1,0.767968,1.150545
jm,2,0.0625,1,0.784644,2.367783
jm,2,0.0625,-1,0.818045,2.034295
jm,2,0.0625,-2,0.834662,0.450213
jm,2,0.0625,1,0.868011,1.850873
jm,2,0.0625,-1,0.884687,0.950453
jm,2,0.0625,1,0.918047,2.617895
jm,2,0.0625,-2,0.934712,0.983802
jm,2,0.0625,1,0.968063,2.050969
jm,2,0.0625,-2,0.98474,0.600337
jm,2,0.0625,-1,1.018141,1.900845
jm,2,0.0625,1,1.034759,1.900897
jm,2,0.0625,-1,1.068107,2.100991
jm,2,0.0625,1,1.084783,5.65267
jm,2,0.0625,-1,1.118158,3.501661
jm,2,0.0625,1,1.134805,6.186244
jm,2,0.0625,-1,1.168154,1.484036
jm,2,0.0625,1,1.18483,2.317765
jm,2,0.0625,-2,1.218182,2.83467
jm,2,0.0625,1,1.234857,2.968072
jm,2,0.0625,-1,1.268201,0.93377
jm,2,0.0625,1,1.284876,2.651255
jm,2,0.0625,-1,1.318225,0.950484
jm,2,0.0625,1,1.334902,1.517345
jm,2,0.0625,-1,1.368248,1.750831
jm,2,0.0625,1,1.384923,1.333965
jm,2,0.0625,-2,1.418278,0.750351
jm,2,0.0625,1,1.434951,1.467451
jm,2,0.0625,-1,1.468299,1.233823
jm,2,0.0625,1,1.484972,1.750826
jm,2,0.0625,-1,1.518319,1.050497
jm,2,0.0625,1,1.534994,6.71984
jm,2,0.0625,-1,1.568343,1.450688
jm,2,0.0625,1,1.585019,4.735566
jm,2,0.0625,-1,1.618368,2.000945
jm,2,0.0625,1,1.635046,1.317287
jm,2,0.0625,-1,1.668396,1.133869
jm,13,0.125,-2,0.018865,0.766976
jm,13,0.125,1,0.035485,0.350161
jm,13,0.125,-1,0.068835,0.483563
jm,13,0.125,1,0.085508,0.76703
jm,13,0.125,-1,0.118857,0.600332
jm,13,0.125,1,0.135531,0.933721
jm,13,0.125,-1,0.168884,0.600282
jm,13,0.125,1,0.185559,0.516911
jm,13,0.125,-1,0.218911,0.833727
jm,13,0.125,1,0.235578,1.100516
jm,13,0.125,-1,0.268931,0.80038
jm,13,0.125,1,0.2856,0.883749
jm,13,0.125,-1,0.318954,0.933774
jm,13,0.125,1,0.335624,2.151005
jm,13,0.125,-1,0.368976,1.900898
jm,13,0.125,1,0.385649,0.967123
jm,13,0.125,-1,0.419003,0.883746
jm,13,0.125,1,0.435676,1.100521
jm,13,0.125,-1,0.469023,1.000468
jm,13,0.125,1,0.485694,1.167217
jm,13,0.125,-1,0.519046,2.501173
jm,13,0.125,1,0.535719,1.200573
jm,13,0.125,-1,0.569071,1.033814
jm,13,0.125,1,0.585753,0.71701
jm,13,0.125,-1,0.6191,1.900889
jm,13,0.125,1,0.635771,1.650783
jm,13,0.125,-1,0.669121,1.183884
jm,13,0.125,1,0.685793,0.700332
jm,13,0.125,-1,0.71914,2.251055
jm,13,0.125,1,0.735816,1.650784
jm,13,0.125,-1,0.769163,1.417328
jm,13,0.125,1,0.785841,0.983799
jm,13,0.125,-1,0.819188,1.200569
jm,13,0.125,1,0.83586,1.750819
jm,13,0.125,-1,0.869215,1.250588
jm,13,0.125,1,0.885889,1.067169
jm,13,0.125,-1,0.919234,1.000475
jm,13,0.125,1,0.935909,1.083838
jm,13,0.125,-1,0.969257,1.300612
jm,13,0.125,1,0.985934,3.101458
jm,13,0.125,-1,1.01928,2.11767
jm,13,0.125,1,1.035959,2.167677
jm,13,0.125,-2,1.069309,0.483568
jm,13,0.125,-1,1.085985,1.7675
jm,13,0.125,1,1.119331,1.083841
jm,13,0.125,-1,1.136001,1.450679
jm,13,0.125,1,1.169354,1.200564
jm,13,0.125,-1,1.186024,1.500708
jm,13,0.125,-2,1.219379,0.01667
jm,13,0.125,1,1.236049,0.78371
jm,13,0.125,-2,1.2694,0.30014
jm,13,0.125,-1,1.286072,1.067163
jm,13,0.125,1,1.319427,0.533589
jm,13,0.125,-1,1.3361,2.501177
jm,13,0.125,1,1.369449,1.200565
jm,13,0.125,-1,1.386119,1.417332
jm,13,0.125,1,1.419471,1.434013
jm,13,0.125,-1,1.436142,1.100517
jm,13,0.125,1,1.469493,1.050491
jm,13,0.125,-1,1.486166,1.517377
jm,13,0.125,1,1.519523,1.634108
jm,13,0.125,-2,1.536194,0.05002
jm,13,0.125,-1,1.569541,0.516912
jm,13,0.125,1,1.586215,2.100994
jm,13,0.125,-1,1.619564,1.500726
jm,13,0.125,1,1.636241,1.300585
jm,13,0.125,-1,1.66959,1.033821
jm,13,0.125,1,1.686265,2.918042
jm,13,0.125,-1,1.719607,0.716995
jm,13,0.125,1,1.736289,1.48404
jm,13,0.125,-1,1.769637,2.284406
jm,13,0.125,1,1.786313,1.317287
jm,13,0.125,-1,1.819656,0.867071
jm,13,0.125,1,1.836335,1.534058
jm,13,0.125,-1,1.869679,1.200565
jm,13,0.125,1,1.886359,1.41734
jm,13,0.125,-1,1.919706,2.034292
jm,13,0.125,1,1.93638,1.417327
jm,13,0.125,-1,1.969732,1.133866
jm,13,0.125,1,1.986408,1.250586
jm,13,0.125,-1,2.019752,1.250592
jm,13,0.125,1,2.036428,2.351104
jm,13,0.125,-1,2.069776,1.550733
jm,13,0.125,1,2.086449,1.200566
jm,13,0.125,-1,2.119799,1.167218
jm,13,0.125,1,2.136473,1.05049
jm,13,0.125,-1,2.169822,3.635048
jm,13,0.125,1,2.186503,2.467868
jm,13,0.125,-1,2.219853,1.383942
jm,13,0.125,1,2.236521,0.817053
jm,13,0.125,-1,2.269871,0.933772
jm,13,0.125,1,2.286544,0.950447
jm,13,0.125,-1,2.319892,0.900424
jm,14,0.125,-2,0.013666,1.200503
jm,14,0.125,-1,0.030282,0.500243
jm,14,0.125,1,0.06363,0.666972
jm,14,0.125,-1,0.080301,0.833729
jm,14,0.125,1,0.113653,0.850398
jm,14,0.125,-1,0.130329,0.767029
jm,14,0.125,1,0.163677,0.833725
jm,14,0.125,-1,0.180348,0.817053
jm,14,0.125,1,0.213703,0.90042
jm,14,0.125,-1,0.230378,0.850403
jm,14,0.125,1,0.263723,1.050488
jm,14,0.125,-1,0.280396,0.833732
jm,14,0.125,1,0.313745,0.950445
jm,14,0.125,-1,0.330421,0.917098
jm,14,0.125,1,0.363772,1.083841
jm,14,0.125,-1,0.380447,0.917099
jm,14,0.125,1,0.413792,0.983799
jm,14,0.125,-1,0.43047,1.06717
jm,14,0.125,1,0.46382,1.033817
jm,14,0.125,-1,0.480496,0.81705
jm,14,0.125,1,0.513838,1.083842
jm,14,0.125,-1,0.530515,1.050502
jm,14,0.125,1,0.563867,1.550724
jm,14,0.125,-1,0.580536,1.300611
jm,14,0.125,1,0.613888,1.400661
jm,14,0.125,-1,0.630562,0.967118
jm,14,0.125,1,0.663918,2.084318
jm,14,0.125,-1,0.680588,1.51738
jm,14,0.125,1,0.713934,1.350635
jm,14,0.125,-1,0.730609,0.933778
jm,14,0.125,1,0.763958,1.667444
jm,14,0.125,-1,0.78063,1.017143
jm,14,0.125,1,0.81398,1.800852
jm,14,0.125,-1,0.830656,1.300613
jm,14,0.125,1,0.864004,1.634099
jm,14,0.125,-1,0.880682,1.067171
jm,14,0.125,1,0.914035,5.902773
jm,14,0.125,-1,0.930703,1.333963
jm,14,0.125,1,0.96405,1.317287
jm,14,0.125,-1,0.980727,1.383981
jm,14,0.125,1,1.014073,1.150546
jm,14,0.125,-1,1.030749,1.317283
jm,14,0.125,1,1.0641,2.284413
jm,14,0.125,-1,1.080772,1.30061
jm,14,0.125,1,1.114129,2.251062
jm,14,0.125,-1,1.130802,0.800373
jm,14,0.125,1,1.164146,0.850397
jm,14,0.125,-1,1.180819,1.050494
jm,14,0.125,1,1.214169,0.500237
jm,14,0.125,-1,1.230847,0.950449
jm,14,0.125,1,1.264193,1.750819
jm,14,0.125,-1,1.280871,1.200573
jm,14,0.125,1,1.314218,1.850866
jm,14,0.125,-1,1.330893,0.850405
jm,14,0.125,1,1.364249,1.850867
jm,14,0.125,-1,1.380913,0.8504
jm,14,0.125,1,1.414266,1.217239
jm,14,0.125,-1,1.430937,1.117192
jm,14,0.125,1,1.464286,1.684123
jm,14,0.125,-1,1.480962,1.200563
jm,14,0.125,1,1.51431,2.000947
jm,14,0.125,-1,1.530986,1.500707
jm,14,0.125,1,1.56434,1.400654
jm,14,0.125,-1,1.581012,1.250588
jm,14,0.125,1,1.61436,3.001417
jm,14,0.125,-1,1.631032,1.450679
jm,14,0.125,1,1.664379,2.217713
jm,14,0.125,-1,1.681058,1.634098
jm,14,0.125,1,1.714412,2.501182
jm,14,0.125,-1,1.73108,2.801314
jm,14,0.125,1,1.764433,1.517382
jm,14,0.125,-1,1.781104,0.900425
jm,14,0.125,1,1.814456,2.884684
jm,14,0.125,-1,1.831127,1.000478
jm,14,0.125,1,1.864474,2.15101
jm,14,0.125,-1,1.881151,1.050493
jm,14,0.125,1,1.914502,4.001885
jm,14,0.125,-1,1.9311720000000001,1.150541
jm,14,0.125,1,1.964523,3.885163
jm,14,0.125,-1,1.981199,0.883749
jm,14,0.125,1,2.014548,1.417328
jm,14,0.125,-1,2.031228,0.850403
jm,14,0.125,1,2.064571,1.650777
jm,14,0.125,-1,2.081242,0.8504
jm,25,0.25,-2,0.016835,0.900373
jm,25,0.25,1,0.033457,1.467348
jm,25,0.25,-1,0.066798,0.733686
jm,25,0.25,1,0.083475,0.750349
jm,25,0.25,-1,0.116822,0.850397
jm,25,0.25,1,0.133498,0.767032
jm,25,0.25,-1,0.166846,0.833727
jm,25,0.25,1,0.183521,0.800375
jm,25,0.25,-1,0.216875,0.867069
jm,25,0.25,1,0.233546,0.750358
jm,25,0.25,-1,0.266896,0.783697
jm,25,0.25,1,0.28357,2.301092
jm,25,0.25,-1,0.31692,0.867074
jm,25,0.25,1,0.333594,1.133867
jm,25,0.25,-1,0.36694,0.750349
jm,25,0.25,1,0.383617,1.150539
jm,25,0.25,-1,0.416965,1.200568
jm,25,0.25,1,0.433644,1.167212
jm,25,0.25,-1,0.466995,1.200565
jm,25,0.25,1,0.483662,1.2672620000000001
jm,25,0.25,-1,0.517014,1.383986
jm,25,0.25,1,0.533685,1.500703
jm,25,0.25,-1,0.567035,1.450685
jm,25,0.25,1,0.583711,1.817524
jm,25,0.25,-1,0.617059,1.400655
jm,25,0.25,1,0.633734,1.584079
jm,25,0.25,-1,0.667086,1.300608
jm,25,0.25,1,0.683773,2.667925
jm,25,0.25,-1,0.717112,1.250596
jm,25,0.25,1,0.733778,1.20056
jm,25,0.25,-1,0.767131,1.684124
jm,25,0.25,1,0.783803,1.500703
jm,25,0.25,-1,0.817154,1.200571
jm,25,0.25,1,0.833827,1.517377
jm,25,0.25,-1,0.867175,1.333959
jm,25,0.25,1,0.883858,1.667456
jm,25,0.25,-2,0.917208,0.483557
jm,25,0.25,1,0.933873,1.10052
jm,25,0.25,-2,0.967223,0.066698
jm,25,0.25,-1,0.983898,0.88375
jm,25,0.25,1,1.017247,2.067641
jm,25,0.25,-1,1.03392,1.183888
jm,25,0.25,1,1.067273,1.434018
jm,25,0.25,-1,1.083942,1.167209
jm,25,0.25,1,1.1173,1.367308
jm,25,0.25,-2,1.13397,1.517379
jm,25,0.25,1,1.167318,0.850393
jm,25,0.25,-1,1.183988,0.700334
jm,25,0.25,1,1.217341,0.833729
jm,25,0.25,-1,1.234014,0.850399
jm,25,0.25,1,1.267366,0.350168
jm,25,0.25,-2,1.28404,1.717532
jm,25,0.25,-1,1.317392,0.883689
jm,25,0.25,1,1.334068,0.950449
jm,25,0.25,-1,1.367417,0.950446
jm,25,0.25,1,1.384085,0.80038
jm,25,0.25,-1,1.417438,0.950445
jm,25,0.25,1,1.434107,1.400658
jm,25,0.25,-1,1.46746,1.30061
jm,25,0.25,-2,1.484133,0.500239
jm,25,0.25,1,1.517482,1.11719
jm,25,0.25,-1,1.534157,1.033821
jm,25,0.25,1,1.567508,1.100518
jm,25,0.25,-1,1.584185,2.267728
jm,25,0.25,1,1.617529,0.983802
jm,25,0.25,-1,1.634202,1.250588
jm,25,0.25,1,1.667554,1.000476
jm,25,0.25,-1,1.684228,1.217233
jm,25,0.25,-2,1.717577,1.083844
jm,25,0.25,-1,1.73425,3.30155
jm,25,0.25,1,1.767605,1.450684
jm,25,0.25,-1,1.784279,1.017148
jm,25,0.25,1,1.817623,2.084317
jm,25,0.25,-1,1.834297,1.60075
jm,25,0.25,-2,1.867646,0.817051
jm,25,0.25,-1,1.884324,1.550728
jm,25,0.25,1,1.917672,0.750353
jm,25,0.25,-1,1.934343,1.584087
jm,25,0.25,1,1.967695,1.16721
jm,25,0.25,-1,1.984372,1.867546
jm,25,0.25,1,2.017725,1.350631
jm,25,0.25,-2,2.034395,0.800384
jm,25,0.25,-1,2.067742,1.133863
jm,25,0.25,-2,2.084417,1.500712
jm,25,0.25,1,2.117764,1.417326
jm,25,0.25,-1,2.13444,1.484035
jm,25,0.25,1,2.16779,1.067171
jm,25,0.25,-1,2.184462,2.60122
jm,25,0.25,1,2.217816,1.8342
jm,25,0.25,-1,2.234491,4.018558
jm,25,0.25,1,2.267836,1.183888
jm,25,0.25,-1,2.28451,1.650777
jm,25,0.25,-2,2.317861,0.316934
jm,25,0.25,1,2.334534,1.684006
jm,26,0.25,-2,0.010363,1.033773
jm,26,0.25,-1,0.043661,0.550332
jm,26,0.25,1,0.060337,0.950372
jm,26,0.25,-1,0.093686,0.600283
jm,26,0.25,1,0.11036,1.367308
jm,26,0.25,-1,0.143709,0.883749
jm,26,0.25,-2,0.160388,0.10005
jm,26,0.25,1,0.193736,1.650775
jm,26,0.25,-1,0.210412,0.717005
jm,26,0.25,1,0.243759,1.250591
jm,26,0.25,-2,0.260428,0.016668
jm,26,0.25,-1,0.29378,0.833735
jm,26,0.25,1,0.310452,1.050489
jm,26,0.25,-1,0.343806,0.800374
jm,26,0.25,1,0.360477,1.117191
jm,26,0.25,-1,0.393829,0.833731
jm,26,0.25,1,0.410507,1.450678
jm,26,0.25,-1,0.443849,0.800379
jm,26,0.25,1,0.460526,1.00047
jm,26,0.25,-1,0.493872,0.700328
jm,26,0.25,1,0.510547,0.917106
jm,26,0.25,-1,0.543896,1.033814
jm,26,0.25,1,0.560569,1.400658
jm,26,0.25,-1,0.593922,1.250586
jm,26,0.25,1,0.610596,1.050497
jm,26,0.25,-1,0.643948,1.150549
jm,26,0.25,1,0.66062,1.450678
jm,26,0.25,-1,0.693966,0.950442
jm,26,0.25,1,0.71064,1.300617
jm,26,0.25,-1,0.74399,0.950443
jm,26,0.25,1,0.760665,2.267733
jm,26,0.25,-1,0.794016,1.183886
jm,26,0.25,1,0.810686,2.401133
jm,26,0.25,-1,0.844046,1.150544
jm,26,0.25,1,0.860714,1.050491
jm,26,0.25,-1,0.89406,0.80038
jm,26,0.25,1,0.910732,1.817518
jm,26,0.25,-1,0.944085,1.133868
jm,26,0.25,1,0.960758,2.301082
jm,26,0.25,-1,0.994111,0.767027
jm,26,0.25,1,1.010781,2.334432
jm,26,0.25,-1,1.044136,0.767031
jm,26,0.25,1,1.060811,1.267255
jm,26,0.25,-1,1.094159,0.783707
jm,26,0.25,1,1.110828,1.300606
jm,26,0.25,-1,1.144179,0.900427
jm,26,0.25,1,1.160853,1.467356
jm,26,0.25,-1,1.194199,0.933785
jm,26,0.25,1,1.210877,2.050954
jm,26,0.25,-1,1.24423,1.00047
jm,26,0.25,1,1.260901,3.518322
jm,26,0.25,-1,1.294251,0.88375
jm,26,0.25,1,1.310927,2.951388
jm,26,0.25,-1,1.344274,0.850398
jm,26,0.25,1,1.360949,1.650783
jm,26,0.25,-1,1.394295,0.700383
jm,26,0.25,1,1.41097,2.050904
jm,26,0.25,-1,1.44432,0.76703
jm,26,0.25,1,1.460996,1.984269
jm,26,0.25,-1,1.494344,1.217238
jm,26,0.25,1,1.511023,2.234383
jm,26,0.25,-1,1.544375,0.967119
jm,26,0.25,1,1.561044,1.484037
jm,26,0.25,-1,1.594468,0.80038
jm,26,0.25,1,1.611062,1.117191
jm,26,0.25,-1,1.644417,0.88375
jm,26,0.25,1,1.661089,1.800846
jm,26,0.25,-1,1.694437,1.050491
jm,26,0.25,1,1.711113,1.050495
jm,26,0.25,-1,1.744467,0.950447
jm,26,0.25,1,1.761142,1.117191
jm,26,0.25,-1,1.794482,0.917095
jm,26,0.25,1,1.811161,2.134342
jm,26,0.25,-1,1.844509,1.567404
jm,26,0.25,1,1.861183,2.201033
jm,26,0.25,-1,1.89453,1.800846
jm,26,0.25,1,1.911206,1.634105
jm,26,0.25,-1,1.944562,2.100988
jm,26,0.25,1,1.961235,1.700801
jm,26,0.25,-1,1.994584,1.000468
jm,26,0.25,1,2.011251,1.25059
jm,26,0.25,-1,2.044601,0.767029
jm,26,0.25,1,2.061278,1.083841
jm,26,0.25,-1,2.094625,1.067169
jm,26,0.25,1,2.111297,3.885163
jm,26,0.25,-1,2.144651,1.26726
jm,26,0.25,1,2.161324,1.700807
jm,26,0.25,-2,2.194677,0.033347
jm,26,0.25,-1,2.211354,0.900421
jm,26,0.25,1,2.2447,1.550776
jm,26,0.25,-1,2.26137,1.200519
jm,26,0.25,1,2.29472,2.567879
jm,26,0.25,-2,2.311394,0.033345
jm,37,0.5,-2,0.009265,0.583557
jm,37,0.5,1,0.042562,0.300137
jm,37,0.5,-1,0.059234,0.466887
jm,37,0.5,1,0.092587,0.533586
jm,37,0.5,-1,0.109258,0.550259
jm,37,0.5,1,0.142606,0.700329
jm,37,0.5,-1,0.15928,0.650306
jm,37,0.5,1,0.192628,0.850427
jm,37,0.5,-1,0.209304,0.600256
jm,37,0.5,1,0.242652,0.817055
jm,37,0.5,-1,0.259328,0.633627
jm,37,0.5,1,0.29268,0.850402
jm,37,0.5,-1,0.309354,0.666981
jm,37,0.5,1,0.342699,0.850401
jm,37,0.5,-1,0.359375,0.583685
jm,37,0.5,1,0.392722,0.816972
jm,37,0.5,-1,0.4094,0.633634
jm,37,0.5,1,0.442747,0.700326
jm,37,0.5,-1,0.459424,0.767129
jm,37,0.5,1,0.492769,0.783601
jm,37,0.5,-1,0.50945,0.81705
jm,37,0.5,1,0.542798,0.700328
jm,37,0.5,-1,0.559475,0.700334
jm,37,0.5,1,0.592822,1.067165
jm,37,0.5,-1,0.609491,0.78371
jm,37,0.5,1,0.642844,0.850393
jm,37,0.5,-1,0.659514,0.65031
jm,37,0.5,1,0.692865,0.967124
jm,37,0.5,-1,0.709539,0.700326
jm,37,0.5,1,0.742895,0.933774
jm,37,0.5,-1,0.759567,0.717006
jm,37,0.5,1,0.792914,0.833727
jm,37,0.5,-1,0.809584,0.767025
jm,37,0.5,1,0.842935,0.883749
jm,37,0.5,-1,0.859611,0.700336
jm,37,0.5,1,0.892959,0.767023
jm,37,0.5,-1,0.909632,0.700328
jm,37,0.5,1,0.942984,1.100517
jm,37,0.5,-1,0.959662,0.733682
jm,37,0.5,1,0.993011,0.900424
jm,37,0.5,-1,1.00968,0.800375
jm,37,0.5,1,1.04303,0.850399
jm,37,0.5,-1,1.059703,0.850408
jm,37,0.5,1,1.093056,0.950442
jm,37,0.5,-1,1.109727,0.650306
jm,37,0.5,1,1.143081,1.050498
jm,37,0.5,-1,1.159751,0.6503
jm,37,0.5,1,1.193106,1.150547
jm,37,0.5,-1,1.209778,0.616953
jm,37,0.5,1,1.243124,1.133871
jm,37,0.5,-1,1.259797,0.70034
jm,37,0.5,1,1.293148,1.817505
jm,37,0.5,-1,1.309822,0.833731
jm,37,0.5,1,1.343171,1.600753
jm,37,0.5,-1,1.359847,0.600278
jm,37,0.5,1,1.393194,0.800376
jm,37,0.5,-1,1.409875,0.566943
jm,37,0.5,1,1.443224,0.933766
jm,37,0.5,-1,1.459894,0.666981
jm,37,0.5,1,1.49324,0.983796
jm,37,0.5,-1,1.509916,0.717006
jm,37,0.5,1,1.543265,0.800378
jm,37,0.5,-1,1.559941,0.700331
jm,37,0.5,1,1.59329,0.883748
jm,37,0.5,-1,1.60996,0.750358
jm,37,0.5,1,1.643318,0.867067
jm,37,0.5,-1,1.659998,0.700334
jm,37,0.5,1,1.693336,0.950448
jm,37,0.5,-1,1.710008,0.81705
jm,37,0.5,1,1.743362,1.050496
jm,37,0.5,-1,1.760032,0.833726
jm,37,0.5,1,1.793384,2.501175
jm,37,0.5,-1,1.810054,0.550261
jm,37,0.5,1,1.843412,1.350635
jm,37,0.5,-1,1.860083,0.767025
jm,37,0.5,1,1.893433,2.084322
jm,37,0.5,-1,1.910106,1.617421
jm,37,0.5,1,1.943453,0.333489
jm,37,0.5,-2,1.960128,1.050499
jm,37,0.5,-1,1.993477,0.800376
jm,37,0.5,1,2.010152,0.900425
jm,37,0.5,-1,2.0435,0.717
jm,37,0.5,1,2.060175,1.200568
jm,37,0.5,-1,2.093531,0.683657
