Observer,Contrast,State,Time,Duration,HistorySame,HistoryOther,Tau,iRow
ml,0.25,1,0.08945,4.768906,0,0.05786219539740543,30,3041
ml,0.25,-1,0.139471,0.800374,0.05516789995177241,0.04656400309611885,30,3043
ml,0.25,-1,0.189522,4.151963,0.05516789995177241,0.04656400309611885,30,3045
ml,0.25,1,0.239517,2.201038,0.04439579671178348,0.0991630647837306,30,3047
ml,0.25,-1,0.289539,0.883747,0.0968268298608086,0.06690937994039771,30,3049
ml,0.25,1,0.339563,2.651253,0.06690937994039771,0.0968268298608086,30,3051
ml,0.25,-1,0.38959,1.767497,0.09342527215300876,0.0878391792919639,30,3053
ml,0.25,1,0.43961,3.001421,0.08679828725259206,0.10416815960844683,30,3055
ml,0.25,-1,0.489633,4.618842,0.10050869862296588,0.1188793574398257,30,3057
ml,0.25,1,0.539657,2.767974,0.11334385867193301,0.14239261436521808,30,3059
ml,0.25,-1,0.589681,1.917575,0.13903791169268873,0.13423305815877395,30,3061
ml,0.25,1,0.63971,2.05097,0.13264239983541254,0.1492402905302835,30,3063
ml,0.25,-1,0.689732,2.13434,0.14572425984482335,0.1530769348166142,30,3065
ml,0.25,1,0.739753,2.067642,0.1494705146056981,0.1658505923891862,30,3067
ml,0.25,-1,0.78978,5.052383,0.16194323084512782,0.16950858715908934,30,3069
ml,0.25,1,0.839807,4.252012,0.15970044816735202,0.21043503537608532,30,3071
ml,0.25,-1,0.889826,4.151959,0.20063633773730138,0.19882815910055487,30,3073
ml,0.25,1,0.939846,6.2196,0.189569924084601,0.23785790978182664,30,3075
ml,0.25,-1,0.989868,4.168632,0.2214394097239302,0.24551107929168592,30,3077
ml,0.25,1,1.039896,4.201972,0.23407910063541634,0.2576923074600612,30,3079
ml,0.25,-1,1.089923,4.352057,0.24278166481339883,0.26654699082034194,30,3081
ml,0.25,1,1.13994,5.119079,0.2541354959145224,0.2780407817174657,30,3083
ml,0.25,-1,1.189962,3.518322,0.2619527316772824,0.2972928535899051,30,3085
ml,0.25,1,1.239986,3.101463,0.28684885992558445,0.2878805698383857,30,3087
ml,0.25,-1,1.290017,5.435898,0.2777672327326759,0.31190208908565864,30,3089
ml,0.25,1,1.340033,6.486394,0.29385474946212536,0.3195572062347066,30,3091
ml,0.25,-1,1.390059,3.284882,0.2974992893301219,0.3425974877106609,30,3093
ml,0.25,1,1.440082,0.750346,0.3305619276631999,0.32217836547615564,30,3095
ml,0.25,1,1.490109,0.500244,0.3227740449340864,0.314587995508498,30,3097
ml,0.5,-1,0.089422,1.233918,0,0.4059119877260886,0.9,3102
ml,0.5,1,0.139448,1.150549,0.24114744594634432,0.4059119877260886,0.9,3104
ml,0.5,-1,0.18947,1.700855,0.24114744594634432,0.5491747945532828,0.9,3106
ml,0.5,1,0.239491,4.10195,0.32625816208709346,0.5491747945532828,0.9,3108
ml,0.5,-1,0.289515,2.351069,0.06840908044513129,0.9160739712635103,0.9,3110
ml,0.5,1,0.339539,3.351584,0.19208033783114187,0.39875411549075435,0.9,3112
ml,0.5,-1,0.389566,3.451635,0.08360986952765434,0.8305972153801355,0.9,3114
ml,0.5,1,0.439584,4.885774,0.17415776316815554,0.8078533706143042,0.9,3116
ml,0.5,-1,0.48961,1.984272,0.10063190584553029,0.897127274276359,0.9,3118
ml,0.5,1,0.539633,4.301997,0.5329725591315543,0.46569619664119516,0.9,3120
ml,0.5,-1,0.589662,3.601643,0.05801039831941565,0.9418237725232061,0.9,3122
ml,0.5,1,0.639679,3.568313,0.19747949846685478,0.8024857308469664,0.9,3124
ml,0.5,-1,0.689704,1.867543,0.16826341007501125,0.8317292992854145,0.9,3126
ml,0.5,1,0.739727,2.767971,0.4941204061624451,0.505875262555982,0.9,3128
ml,0.5,-1,0.789751,2.651251,0.17854390165761502,0.8214545696574138,0.9,3130
ml,0.5,1,0.839777,3.418282,0.2899246410272556,0.710074819437805,0.9,3132
ml,0.5,-1,0.889797,1.450685,0.1488868972173508,0.8511129896541719,0.9,3134
ml,0.5,1,0.939822,1.217244,0.5056360242441531,0.4943639085475747,0.9,3136
ml,0.5,-1,0.989846,3.301559,0.2936956717689904,0.7063042883033808,0.9,3138
ml,0.5,1,1.039876,1.800851,0.14809630069695834,0.851903690931106,0.9,3140
ml,0.5,-1,1.089893,2.20104,0.5061057703940693,0.49389422463226407,0.9,3142
ml,0.5,1,1.139915,4.252012,0.17431530734762593,0.8256846908969654,0.9,3144
ml,0.5,-1,1.18994,2.451159,0.10285310069233985,0.897146899088994,0.9,3146
ml,0.5,1,1.239964,2.184367,0.31663953464349026,0.6833604652793336,0.9,3148
ml,0.5,-1,1.289993,2.801324,0.2411856296215578,0.7588143703512037,0.9,3150
ml,0.5,1,1.340011,1.717477,0.2678163736092501,0.7321836263811363,0.9,3152
ml,0.5,-1,1.390035,1.600759,0.43498151521627354,0.5650184847780152,0.9,3154
ml,0.5,1,1.440058,1.300616,0.3356707085197883,0.6643292914768186,0.9,3156
ml,0.5,-1,1.490091,0.600278,0.2344687563618198,0.35961925591089405,0.9,3158
ml,0.5,1,1.540144,0.483566,0.35961925591089405,0.23446875636181974,0.9,3160
ml,0.5,1,1.59013,1.000473,0.044796707444007995,0.029207079740199864,0.9,3162
ml,0.5,1,1.640154,0.750351,0.25695802124124284,0.01030836326428054,0.9,3164
ml,0.5,-1,1.690181,1.50071,0.01030836326428054,0.2569580212412428,0.9,3166
ml,0.5,1,1.740258,0.450214,0.15265568007704744,0.41203606276756233,0.9,3168
ml,0.5,1,1.790224,1.183894,0.09069090953929526,0.24478568551474972,0.9,3170
ml,0.5,-1,1.8403,3.45163,0.14542424134056445,0.4597903699056016,0.9,3172
ml,0.5,1,1.890271,1.450643,0.09640781460165429,0.820814469600958,0.9,3174
ml,0.5,-1,1.940299,2.367776,0.48763603669089806,0.46318671467045713,0.9,3176
ml,0.5,1,1.990317,3.701713,0.1634773813911964,0.8191659726238487,0.9,3178
ml,0.5,-1,2.040341,3.351582,0.17176088579871243,0.8245998115587211,0.9,3180
ml,0.5,1,2.090366,2.100993,0.17290024097206239,0.8263366782037005,0.9,3182
ml,0.5,1,0.039398,1.734156,0,0,30,3100
ml,0.5,-1,0.089422,1.233918,0,0.015500446126631599,30,3102
ml,0.5,1,0.139448,1.150549,0.015260182296506986,0.015500446126631599,30,3104
ml,0.5,-1,0.18947,1.700855,0.015260182296506986,0.03052408878956892,30,3106
ml,0.5,1,0.239491,4.10195,0.03005095179572168,0.03052408878956892,30,3108
ml,0.5,-1,0.289515,2.351069,0.028675090872311765,0.08880565475635983,30,3110
ml,0.5,1,0.339539,3.351584,0.08473975258501817,0.05764604769784031,30,3112
ml,0.5,-1,0.389566,3.451635,0.05500676542300152,0.12664427586697455,30,3114
ml,0.5,1,0.439584,4.885774,0.12084596000918124,0.09827259184938253,30,3116
ml,0.5,-1,0.48961,1.984272,0.09231972560968449,0.1741007516623473,30,3118
ml,0.5,1,0.539633,4.301997,0.17140211234059902,0.10638917480307773,30,3120
ml,0.5,-1,0.589662,3.601643,0.09994464622154572,0.2215944630144532,30,3122
ml,0.5,1,0.639679,3.568313,0.21144892204862606,0.14115302453141243,30,3124
ml,0.5,-1,0.689704,1.867543,0.13469043619164675,0.24755215836676916,30,3126
ml,0.5,1,0.739727,2.767971,0.2437149894724737,0.14810312046831717,30,3128
ml,0.5,-1,0.789751,2.651251,0.14354737541128396,0.2669787916633003,30,3130
ml,0.5,1,0.839777,3.418282,0.258766356256087,0.16989239635827913,30,3132
ml,0.5,-1,0.889797,1.450685,0.16211399682794864,0.2927031983393781,30,3134
ml,0.5,1,0.939822,1.217244,0.2881661681824258,0.17510160368037564,30,3136
ml,0.5,-1,0.989846,3.301559,0.1723874507058412,0.2991999101436278,30,3138
ml,0.5,1,1.039876,1.800851,0.2855012603486824,0.21027908801696327,30,3140
ml,0.5,-1,1.089893,2.20104,0.2070196683415991,0.2965763095701937,30,3142
ml,0.5,1,1.139915,4.252012,0.2874534359123993,0.23141224167060037,30,3144
ml,0.5,-1,1.18994,2.451159,0.21739443573947068,0.3306159729509151,30,3146
ml,0.5,1,1.239964,2.184367,0.32044601785621757,0.24146787470356945,30,3148
ml,0.5,-1,1.289993,2.801324,0.23404017113368797,0.34134952539440666,30,3150
ml,0.5,1,1.340011,1.717477,0.3308493994813346,0.2576015768164952,30,3152
ml,0.5,-1,1.390035,1.600759,0.2536086374529158,0.34122153231527724,30,3154
ml,0.5,1,1.440058,1.300616,0.33593244633637764,0.2651780365574601,30,3156
ml,0.5,-1,1.490091,0.600278,0.2570209935089386,0.34085913547585533,30,3158
ml,0.5,1,1.540144,0.483566,0.34085913547585533,0.2570209935089386,30,3160
ml,0.5,1,1.59013,1.000473,0.32021157951053836,0.241451936395863,30,3162
ml,0.5,1,1.640154,0.750351,0.3256218523929354,0.23402472309834257,30,3164
ml,0.5,-1,1.690181,1.50071,0.23402472309834257,0.3256218523929354,30,3166
ml,0.5,1,1.740258,0.450214,0.3205745684122648,0.2458976816122884,30,3168
ml,0.5,1,1.790224,1.183894,0.31560551958502225,0.24208615784579354,30,3170
ml,0.5,-1,1.8403,3.45163,0.23833371439810158,0.32621393935805865,30,3172
ml,0.5,1,1.890271,1.450643,0.31127847192643254,0.27320605009522336,30,3174
ml,0.5,-1,1.940299,2.367776,0.2689712344342525,0.32195396286858824,30,3176
ml,0.5,1,1.990317,3.701713,0.31205045664743075,0.29145813865844605,30,3178
ml,0.5,-1,2.040341,3.351582,0.2781139402278646,0.3435477250338268,30,3180
ml,0.5,1,2.090366,2.100993,0.32781864285987344,0.31116496728173115,30,3182
ml,0.5,-1,0.079354,1.333967,0,0,0.9,3187
ml,0.5,1,0.129376,0.533578,0,0.4059119877260886,0.9,3189
ml,0.5,-1,0.1794,0.583612,0.24114744594634432,0,0.9,3191
ml,0.5,1,0.229427,1.150547,0,0.24114744594634427,0.9,3193
ml,0.5,-1,0.279447,0.850403,0.1432628068271942,0.4059119877260886,0.9,3195
ml,0.5,1,0.329472,1.534056,0.14326280682719422,0.050563256175266774,0.9,3197
ml,0.5,-1,0.379497,0.416862,0.030039024355260818,0.49102270386683766,0.9,3199
ml,0.5,1,0.429517,1.550734,0.29171070212161104,0.01784582426986453,0.9,3201
ml,0.5,-1,0.479548,1.350635,0.010601990267873345,0.5792138189085435,0.9,3203
ml,0.5,1,0.529566,1.650784,0.20442805327033425,0.2448893183956869,0.9,3205
ml,0.5,-1,0.579591,3.351584,0.14548580839280661,0.5273602435464867,0.9,3207
ml,0.5,-1,0.62961,0.466889,0.8208273788425313,0.11057571431639837,0.9,3209
ml,0.5,1,0.679638,1.817518,0.11057571431639837,0.8208273788425313,0.9,3211
ml,0.5,-1,0.729662,1.7675,0.48764370591656425,0.4716036940500856,0.9,3213
ml,0.5,1,0.779685,5.802735,0.2801741011792492,0.695615267671944,0.9,3215
ml,0.5,-1,0.829706,5.452574,0.05147816423098409,0.9467301573738807,0.9,3217
ml,0.5,1,0.87973,4.652198,0.0700616170873095,0.9298057919260341,0.9,3219
ml,0.5,-1,0.92976,6.803211,0.11582315839887963,0.8841603251339364,0.9,3221
ml,0.5,1,0.979779,8.437318,0.03887189899741011,0.9611273748600273,0.9,3223
ml,0.5,-1,1.029799,1.750824,0.014913763777112093,0.9850862249553713,0.9,3225
ml,0.5,1,1.079827,1.484033,0.5852279173021477,0.41477207600395577,0.9,3227
ml,0.5,-1,1.129854,0.700326,0.24641111817991382,0.7535888778433225,0.9,3229
ml,0.5,-1,1.179874,0.750345,0.14638989140169684,0.4476981185096669,0.9,3231
ml,0.5,1,1.229896,1.150566,0.4476981185096669,0.1463898914016968,0.9,3233
ml,0.5,1,1.27992,1.600768,0.6718840730502667,0.0869684795998278,0.9,3235
ml,0.5,-1,1.329945,1.567408,0.05166693117594592,0.805070261163021,0.9,3237
ml,0.5,-1,1.379973,0.300142,0.4366066921686992,0.4782825911951779,0.9,3239
ml,0.5,1,1.430004,1.450687,0.4782825911951779,0.4366066921686992,0.9,3241
ml,0.5,-1,1.480012,1.000478,0.15409621319642644,0.40995277454738666,0.9,3243
ml,0.5,1,1.530036,1.450693,0.24354802895703184,0.49745870072289045,0.9,3245
ml,0.5,-1,1.580065,1.484041,0.29553425070082456,0.5506009521424007,0.9,3247
ml,0.5,1,1.630085,1.500714,0.32710542521440183,0.5814853432838012,0.9,3249
ml,0.5,-1,1.680111,2.501184,0.34545347175788654,0.6002413995957252,0.9,3251
ml,0.5,1,1.730133,1.784177,0.21184953950656676,0.7689839776344856,0.9,3253
ml,0.5,-1,1.780159,2.734624,0.45684416274335743,0.5317692595526883,0.9,3255
ml,0.5,1,1.830183,0.800377,0.18768294362211682,0.8082982711945167,0.9,3257
ml,0.5,-1,1.880205,0.666985,0.8082982711945167,0.1876829436221168,0.9,3259
ml,0.5,1,1.930223,4.135232,0.1876829436221168,0.8082982711945167,0.9,3261
ml,0.5,-1,1.980249,3.268208,0.10068732579539631,0.8988120660164143,0.9,3263
ml,0.5,1,2.030274,1.100518,0.06651549685221102,0.28638802257353463,0.9,3265
ml,0.5,1,2.080298,0.750353,0.2646234630749231,0.10107795087653537,0.9,3267
ml,0.5,1,2.130321,1.150544,0.05548565484877955,0.02119379827468069,0.9,3269
ml,0.5,-1,2.180346,2.934717,0.012590981489539318,0.4388753501249164,0.9,3271
ml,0.5,1,2.230373,1.050499,NA,NA,0.9,3273
ml,0.5,-1,0.029331,0.266788,0,0,30,3185
ml,0.5,-1,0.079354,1.333967,0,0,30,3187
ml,0.5,1,0.129376,0.533578,0,0.015500446126631599,30,3189
ml,0.5,-1,0.1794,0.583612,0.015260182296506986,0,30,3191
ml,0.5,1,0.229427,1.150547,0,0.015260182296506946,30,3193
ml,0.5,-1,0.279447,0.850403,0.01502364266293736,0.015500446126631599,30,3195
ml,0.5,1,0.329472,1.534056,0.0150236426629374,0.0145615059734207,30,3197
ml,0.5,-1,0.379497,0.416862,0.014335796134557066,0.030291215625846357,30,3199
ml,0.5,1,0.429517,1.550734,0.02982168826992774,0.014113584898890964,30,3201
ml,0.5,-1,0.479548,1.350635,0.013894818036512073,0.04485988492412607,30,3203
ml,0.5,1,0.529566,1.650784,0.043479966672870275,0.0287275869983907,30,3205
ml,0.5,-1,0.579591,3.351584,0.028282296583774028,0.05830645391850119,30,3207
ml,0.5,-1,0.62961,0.466889,0.0727716833361215,0.05563693542622873,30,3209
ml,0.5,1,0.679638,1.817518,0.05563693542622873,0.0727716833361215,30,3211
ml,0.5,-1,0.729662,1.7675,0.07164368977902566,0.07027498423263512,30,3213
ml,0.5,1,0.779685,5.802735,0.06918569062548725,0.08603362675192437,30,3215
ml,0.5,-1,0.829706,5.452574,0.0795693571498636,0.13912386331932003,30,3217
ml,0.5,1,0.87973,4.652198,0.12867057668560017,0.14872733700043747,30,3219
ml,0.5,-1,0.92976,6.803211,0.13971817252549382,0.18145139186602777,30,3221
ml,0.5,1,0.979779,8.437318,0.16521651075082003,0.216689603006084,30,3223
ml,0.5,-1,1.029799,1.750824,0.1912327468749484,0.26328749750631775,30,3225
ml,0.5,1,1.079827,1.484033,0.25920642383540543,0.20376900011099705,30,3227
ml,0.5,-1,1.129854,0.700326,0.20061048970249898,0.2706890547536995,30,3229
ml,0.5,-1,1.179874,0.750345,0.19750093761442822,0.26649325364342097,30,3231
ml,0.5,1,1.229896,1.150566,0.26649325364342097,0.19750093761442822,30,3233
ml,0.5,1,1.27992,1.600768,0.277862935448842,0.19443958497097655,30,3235
ml,0.5,-1,1.329945,1.567408,0.19142568465924933,0.2890563821139611,30,3237
ml,0.5,-1,1.379973,0.300142,0.2039589472735667,0.28457587923544464,30,3239
ml,0.5,1,1.430004,1.450687,0.28457587923544464,0.2039589472735667,30,3241
ml,0.5,-1,1.480012,1.000478,0.19768504188291,0.2910823286526022,30,3243
ml,0.5,1,1.530036,1.450693,0.2865704226989081,0.21012128166779465,30,3245
ml,0.5,-1,1.580065,1.484041,0.20686430806124423,0.2976288994270092,30,3247
ml,0.5,1,1.630085,1.500714,0.2930155187057122,0.21915826512524952,30,3249
ml,0.5,-1,1.680111,2.501184,0.21576121424346956,0.3039740935703788,30,3251
ml,0.5,1,1.730133,1.784177,0.29462365942780006,0.23988489212713948,30,3253
ml,0.5,-1,1.780159,2.734624,0.2361665692801299,0.3055573073938399,30,3255
ml,0.5,1,1.830183,0.800377,0.2961581725991233,0.25966256561967493,30,3257
ml,0.5,-1,1.880205,0.666985,0.25966256561967493,0.29615817259912336,30,3259
ml,0.5,1,1.930223,4.135232,0.29615817259912336,0.25966256561967493,30,3261
ml,0.5,-1,1.980249,3.268208,0.24393349516878243,0.3387934198595566,30,3263
ml,0.5,1,2.030274,1.100518,0.31333765229449395,0.2699810928873768,30,3265
ml,0.5,1,2.080298,0.750353,0.3189593714977916,0.26167630480779536,30,3267
ml,0.5,1,2.130321,1.150544,0.3043560491676923,0.2496956459316727,30,3269
ml,0.5,-1,2.180346,2.934717,0.24582525202385433,0.3151388407508856,30,3271
ml,0.5,1,2.230373,1.050499,NA,NA,30,3273
ml,1,-1,0.087585,1.217245,0,0,0.9,3277
ml,1,1,0.137607,1.43401,0,0.5418710521008714,0.9,3279
ml,1,1,0.187635,1.10052,0.5418710521008714,0.24824681499596613,0.9,3281
ml,1,-1,0.237655,0.983804,0.11372905217341162,0.7901178670968375,0.9,3283
ml,1,1,0.287679,1.233917,0.7901178670968375,0.11372905217341157,0.9,3285
ml,1,-1,0.337704,1.000478,0.02386969604321067,0.4140784381871478,0.9,3287
ml,1,1,0.38773,0.917102,0.18970131923439237,0.5528064508358195,0.9,3289
ml,1,-1,0.43775,1.150545,0.5528064508358195,0.18970131923439237,0.9,3291
ml,1,1,0.487772,1.15054,0.08690766579592892,0.7951276898141367,0.9,3293
ml,1,-1,0.537796,1.000472,0.36427101198001516,0.5816859695963293,0.9,3295
ml,1,1,0.587825,2.317762,0.2664871812588509,0.7087541475694267,0.9,3297
ml,1,-1,0.637849,1.0505,0.14875483219583405,0.8460487650907967,0.9,3299
ml,1,1,0.687867,0.616961,0.38759943062240376,0.6100199468696602,0.9,3301
ml,1,-1,0.737891,0.600339,0.6100199468696602,0.38759943062240376,0.9,3303
ml,1,1,0.787916,1.100523,0.1775705193573431,0.27946779645687975,0.9,3305
ml,1,-1,0.837943,1.43407,0.1280322875624782,0.6232212473119528,0.9,3307
ml,1,1,0.887962,1.367271,0.2855156943394076,0.6005263492989882,0.9,3309
ml,1,-1,0.937985,1.400666,0.27511850459005,0.6726740567572733,0.9,3311
ml,1,1,0.98801,1.884187,0.30817145790124834,0.6679108031562926,0.9,3313
ml,1,-1,1.038039,1.300626,0.30598927354045435,0.6830533178817109,0.9,3315
ml,1,1,1.088061,1.467363,0.31292649788015725,0.6820535960563784,0.9,3317
ml,1,-1,1.138079,1.550734,0.31246849637212587,0.6852317393444667,0.9,3319
ml,1,1,1.188102,2.234301,0.31392449581297044,0.685021915595456,0.9,3321
ml,1,-1,1.238127,1.817524,0.14377386073058449,0.8560050098486136,0.9,3323
ml,1,1,1.288155,1.950922,0.3921606745583286,0.60773801965277,0.9,3325
ml,1,-1,1.338174,1.367311,0.2784223795418235,0.7215312093436911,0.9,3327
ml,1,1,1.388198,0.800374,0.3305543338130111,0.6694244039119388,0.9,3329
ml,1,-1,1.438221,0.950453,0.6694244039119388,0.330554333813011,0.9,3331
ml,1,1,1.48825,1.06717,0.330554333813011,0.6694244039119388,0.9,3333
ml,1,-1,1.53827,1.450691,0.30668269786217783,0.6933075612741235,0.9,3335
ml,1,1,1.588294,2.217713,0.31762426361702484,0.6823712738113372,0.9,3337
ml,1,-1,1.638319,2.000945,0.14321753837937132,0.856781525006575,0.9,3339
ml,1,1,1.68834,1.967594,0.17982313390040425,0.8201766695210405,0.9,3341
ml,1,-1,1.738368,1.300616,0.3757466746990856,0.6242532352425877,0.9,3343
ml,1,1,1.788386,1.600755,0.2859884778843139,0.7140114808573597,0.9,3345
ml,1,-1,1.838411,2.050971,0.327109328513081,0.6728906525852854,0.9,3347
ml,1,1,1.888433,0.73368,0.14122772537520062,0.8587722706576842,0.9,3349
ml,1,1,1.938461,1.584085,0.029641176226809167,0.1802409558437267,0.9,3351
ml,1,-1,1.988482,2.067637,0.08257359946901983,0.5554505329801521,0.9,3353
ml,1,1,2.038505,1.950918,0.11657914258407275,0.8074485902748869,0.9,3355
ml,1,-1,2.088528,1.167218,0.3699155731452685,0.5952793320398951,0.9,3357
ml,1,1,2.138551,0.950454,0.12493849588170305,0.3258854844817909,0.9,3359
ml,1,-1,2.188581,1.233935,0.3258854844817909,0.124938495881703,0.9,3361
ml,1,1,2.238599,1.550733,0.0572379416703842,0.6911686262421122,0.9,3363
ml,1,-1,2.288624,1.950828,0.31664435556118486,0.5680934100982362,0.9,3365
ml,1,1,2.338648,1.067175,0.26026003627673316,0.6869349975723146,0.9,3367
ml,1,-1,2.388674,0.533584,0.314704807712895,0.6611037087005202,0.9,3369
ml,1,-1,2.4386930000000002,1.200577,0.030259836782058742,0.06356715827341884,0.9,3371
ml,1,1,2.488719,1.717447,0.02912195534073877,0.5557339592894354,0.9,3373
ml,1,-1,2.538741,1.200567,0.25459781408108617,0.5552126628618894,0.9,3375
ml,1,1,2.58877,1.950926,0.25435899309719096,0.6585096808032573,0.9,3377
ml,1,-1,2.638954,0.933772,0.3016823472477873,0.6584002699971692,0.9,3379
ml,1,1,2.688814,1.350637,0.6584002699971692,0.3016823472477873,0.9,3381
ml,1,-1,2.738875,0.666981,0.13820941634436834,0.8435032750911767,0.9,3383
ml,1,1,2.78886,1.033824,0.8435032750911767,0.13820941634436834,0.9,3385
ml,1,-1,2.838975,1.684127,0.06331773449959809,0.9283043200678615,0.9,3387
ml,1,1,2.888908,1.734148,0.4252830814829053,0.5708787391905286,0.9,3389
ml,1,-1,2.938977,1.38399,0.2615360761633379,0.7367055427799342,0.9,3391
ml,1,1,2.988954,3.351583,0.3375061352252277,0.6616882995112476,0.9,3393
ml,1,-1,3.03907,2.984749,0.0636233684808366,0.9362991739373466,0.9,3395
ml,1,1,3.089006,1.067137,0.19651246766143943,0.8034712753760793,0.9,3397
ml,1,1,3.139056,0.983727,0.2894912708508128,0.16863426500235582,0.9,3399
ml,1,-1,3.189049,0.900424,0.16863426500235582,0.28949127085081283,0.9,3401
ml,1,1,3.239072,0.850403,0.28949127085081283,0.16863426500235582,0.9,3403
ml,1,1,3.289118,0.950446,0.13262433134086457,0.0772562384052721,0.9,3405
ml,1,1,0.037561,0.700328,0,0,30,3275
ml,1,-1,0.087585,1.217245,0,0,30,3277
ml,1,1,0.137607,1.43401,0,0.023146061060711494,30,3279
ml,1,1,0.187635,1.10052,0.023146061060711494,0.022610320918085312,30,3281
ml,1,-1,0.237655,0.983804,0.022086981049513017,0.04575638197879683,30,3283
ml,1,1,0.287679,1.233917,0.04575638197879683,0.022086981049513007,30,3285
ml,1,-1,0.337704,1.000478,0.021076360707853046,0.06627305640509257,30,3287
ml,1,1,0.38773,0.917102,0.06473909619486032,0.04373458703668298,30,3289
ml,1,-1,0.43775,1.150545,0.04373458703668298,0.06473909619486029,30,3291
ml,1,1,0.487772,1.15054,0.06324064112131877,0.06586836467537838,30,3293
ml,1,-1,0.537796,1.000472,0.06434377148463286,0.08492293044111766,30,3295
ml,1,1,0.587825,2.317762,0.082957299107673,0.08600052768168466,30,3297
ml,1,-1,0.637849,1.0505,0.08206545468670341,0.12491785522056988,30,3299
ml,1,1,0.687867,0.616961,0.12202649891606145,0.10331202372226145,30,3301
ml,1,-1,0.737891,0.600339,0.10331202372226145,0.12202649891606145,30,3303
ml,1,1,0.787916,1.100523,0.11920206612112545,0.1009207573128803,30,3305
ml,1,-1,0.837943,1.43407,0.09858483930182314,0.13958906888083444,30,3307
ml,1,1,0.887962,1.367271,0.1363581317691108,0.11944904965239422,30,3309
ml,1,-1,0.937985,1.400666,0.11668427465549595,0.15634803918577,30,3311
ml,1,1,0.98801,1.884187,0.15272919792405368,0.13712955437020646,30,3313
ml,1,-1,1.038039,1.300626,0.1339555453315255,0.1723401796438616,30,3315
ml,1,1,1.088061,1.467363,0.16835118332261081,0.15400106316057263,30,3317
ml,1,-1,1.138079,1.550734,0.1504365451492435,0.18760057761449414,30,3319
ml,1,1,1.188102,2.234301,0.18325836319000427,0.1701005927501682,30,3321
ml,1,-1,1.238127,1.817524,0.16231740505347178,0.22062950550187016,30,3323
ml,1,1,1.288155,1.950922,0.21552280149572925,0.18170645754559944,30,3325
ml,1,-1,1.338174,1.367311,0.1775006687841234,0.233680358633045,30,3327
ml,1,1,1.388198,0.800374,0.22827157878343562,0.19653828852684052,30,3329
ml,1,-1,1.438221,0.950453,0.19653828852684052,0.22827157878343562,30,3331
ml,1,1,1.48825,1.06717,0.22827157878343562,0.19653828852684052,30,3333
ml,1,-1,1.53827,1.450691,0.19198920129983052,0.2461340519432007,30,3335
ml,1,1,1.588294,2.217713,0.240437018147803,0.21069146858425894,30,3337
ml,1,-1,1.638319,2.000945,0.2010509892680439,0.27519187208238605,30,3339
ml,1,1,1.68834,1.967594,0.2626000876659242,0.23760800538467708,30,3341
ml,1,-1,1.738368,1.300616,0.2321083159835295,0.279667991062972,30,3343
ml,1,1,1.788386,1.600755,0.273194778665102,0.2498819837897873,30,3345
ml,1,-1,1.838411,2.050971,0.24409820013501718,0.29001745669736345,30,3347
ml,1,1,1.888433,0.73368,0.27674730716819973,0.27868553162809934,30,3349
ml,1,1,1.938461,1.584085,0.2640843516698082,0.26593388999095996,30,3351
ml,1,-1,1.988482,2.067637,0.2597785679351166,0.2811179002015919,30,3353
ml,1,1,2.038505,1.950918,0.2682549621788905,0.29364842252956935,30,3355
ml,1,-1,2.088528,1.167218,0.2868516182113183,0.28519197750517056,30,3357
ml,1,1,2.138551,0.950454,0.2721426244451554,0.29633664691529055,30,3359
ml,1,-1,2.188581,1.233935,0.29633664691529055,0.27214262444515547,30,3361
ml,1,1,2.238599,1.550733,0.26584359464252566,0.3126236818519743,30,3363
ml,1,-1,2.288624,1.950828,0.30538767502280406,0.28283642362904227,30,3365
ml,1,1,2.338648,1.067175,0.2762898744975311,0.32146521431024905,30,3367
ml,1,-1,2.388674,0.533584,0.3140245608309293,0.29304091325266635,30,3369
ml,1,-1,2.4386930000000002,1.200577,0.292720078550671,0.2731600321927182,30,3371
ml,1,1,2.488719,1.717447,0.2668374534082396,0.30909082279955236,30,3373
ml,1,-1,2.538741,1.200567,0.3019365877417284,0.2838072784790793,30,3375
ml,1,1,2.58877,1.950926,0.27723825788192813,0.31809400610610694,30,3377
ml,1,-1,2.638954,0.933772,0.3107313828177286,0.29396734529733926,30,3379
ml,1,1,2.688814,1.350637,0.29396734529733926,0.3107313828177286,30,3381
ml,1,-1,2.738875,0.666981,0.3035391752575501,0.3103092202339433,30,3383
ml,1,1,2.78886,1.033824,0.3103092202339433,0.30353917525755003,30,3385
ml,1,-1,2.838975,1.684127,0.2965134389727208,0.3262728451354181,30,3387
ml,1,1,2.888908,1.734148,0.3187209139394616,0.31279638186964814,30,3389
ml,1,-1,2.938977,1.38399,0.3055563777153237,0.3344898412648045,30,3391
ml,1,1,2.988954,3.351583,0.3267477189747016,0.32163001219994647,30,3393
ml,1,-1,3.03907,2.984749,0.29980955052146574,0.37242341788593875,30,3395
ml,1,1,3.089006,1.067137,0.3553826697193007,0.33184773218571106,30,3397
ml,1,1,3.139056,0.983727,0.3617319654530652,0.31666358059302424,30,3399
ml,1,-1,3.189049,0.900424,0.31666358059302424,0.3617319654530652,30,3401
ml,1,1,3.239072,0.850403,0.3617319654530652,0.31666358059302424,30,3403
ml,1,1,3.289118,0.950446,0.35335929529307736,0.3093340660209145,30,3405
ml,1,-1,0.079613,1.267256,0,0.5418710521008714,0.9,3410
